856_domain	date	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
JLEUKBIO.ORG	2010	0	3	2	1	0	0	0	0	0	0	0	0	0
JLIMNOL.IT	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JLIMNOL.IT	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JLIMNOL.IT	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
JLIMNOL.IT	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
JLR.ORG	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
JLR.ORG	2010	0	1	0	1	0	0	0	0	0	0	0	0	0
JLR.ORG	2012	0	1	0	0	1	0	0	0	0	0	0	0	0
JLR.ORG	2016	0	1	0	0	1	0	0	0	0	0	0	0	0
JM.COPERNICUS.ORG	2000	0	1	0	0	1	0	0	0	0	0	0	0	0
JMCB.OXFORDJOURNALS.ORG	2010	0	2	1	1	0	0	0	0	0	0	0	0	0
JME.BIOSCIENTIFICA.COM	2006	0	1	0	0	0	1	0	0	0	0	0	0	0
JME.BMJ.COM	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
JME.BMJ.COM	2009	0	2	2	0	0	0	0	0	0	0	0	0	0
JME.BMJ.COM	2017	0	1	1	0	0	0	0	0	0	0	0	0	0
JME.BMJ.COM	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
JME.BMJ.COM	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
JME.ENDOCRINOLOGY-JOURNALS.ORG	2008	0	1	0	1	0	0	0	0	0	0	0	0	0
JME.ENDOCRINOLOGY-JOURNALS.ORG	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	2018	0	2	2	0	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	2021	0	2	1	0	0	0	0	1	1	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	2022	0	2	2	0	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.BIOMEDCENTRAL.COM	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
JMEDICALCASEREPORTS.ORG	2021	0	1	1	1	0	0	0	0	0	0	0	0	0
JMG.BMJ.COM	2006	0	1	1	0	0	0	0	0	0	0	0	0	0
JMG.BMJ.COM	2022	0	2	2	0	0	0	0	0	0	0	0	0	0
JMIR.ORG	2012	0	2	2	0	0	0	0	0	0	0	0	0	0
JMIR.ORG	2014	0	1	1	0	0	0	0	0	0	0	0	0	0
JMIR.ORG	2017	0	2	2	0	0	0	0	0	1	0	0	0	0
JMIR.ORG	2018	0	2	2	0	0	0	0	0	0	0	0	0	0
JMIR.ORG	2019	0	2	2	0	0	0	0	0	0	0	1	1	0
JMIR.ORG	2020	0	4	4	0	0	0	0	0	0	0	1	1	0
JMIR.ORG	2021	0	5	5	0	0	0	0	0	2	0	1	0	1
JMIR.ORG	2022	0	2	2	0	0	0	0	0	0	0	1	1	0
JMIR.ORG	2023	0	4	4	0	0	0	0	0	0	0	0	0	0
JMLA.PITT.EDU	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
JMLA.PITT.EDU	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JMM.MICROBIOLOGYRESEARCH.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JMM.SGMJOURNALS.ORG	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
JMP.OXFORDJOURNALS.ORG	1991	0	1	1	0	0	0	0	0	0	0	0	0	0
JMP.OXFORDJOURNALS.ORG	2004	0	1	1	0	0	0	0	0	0	0	0	0	0
JMRHS.INFO	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JMU.EDU	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JMU.EDU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
JMU.EDU	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JN.PHYSIOLOGY.ORG	2006	0	1	0	1	0	0	0	0	0	0	0	0	0
JN.PHYSIOLOGY.ORG	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
JNANOBIOTECHNOLOGY.BIOMEDCENTRAL.COM	2017	0	2	0	2	0	0	0	0	0	0	1	1	0
JNANOBIOTECHNOLOGY.COM	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JNANOBIOTECHNOLOGY.COM	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JNC.PSYCHOPEN.EU	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
JNEPHROL.COM	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
JNEURODEVDISORDERS.BIOMEDCENTRAL.COM	2018	0	1	1	0	0	0	1	0	0	0	0	0	0
JNEURODEVDISORDERS.BIOMEDCENTRAL.COM	2022	0	1	1	0	0	0	0	0	0	0	1	1	0
JNEURODEVDISORDERS.BIOMEDCENTRAL.COM	2024	0	1	1	1	0	0	0	0	0	0	1	1	0
JNEURODEVDISORDERS.COM	2015	0	1	1	0	0	0	0	0	0	0	0	0	0
JNEURODEVDISORDERS.COM	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
JNEUROENGREHAB.BIOMEDCENTRAL.COM	2023	0	1	0	1	0	0	1	0	0	0	0	0	0
JNEUROINFLAMMATION.BIOMEDCENTRAL.COM	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
JNEUROINFLAMMATION.BIOMEDCENTRAL.COM	2022	0	3	3	0	0	0	0	0	0	0	3	3	0
JNEUROINFLAMMATION.COM	2013	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	1989	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	1991	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	1994	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	1997	0	2	0	2	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2001	0	2	0	2	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2002	0	2	0	2	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2003	0	4	0	4	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2004	0	5	0	5	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2005	0	3	0	3	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2006	0	3	0	3	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2007	0	1	0	1	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2008	0	4	0	4	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2009	0	4	0	4	0	0	0	0	0	0	0	0	0
JNEUROSCI.ORG	2010	0	4	1	3	0	0	1	0	0	0	0	0	0
JNEUROSCI.ORG	2014	0	0	0	0	0	0	0	0	0	0	1	1	0
JNEUROSCI.ORG	2016	0	2	1	1	0	0	0	0	0	0	1	1	1
JNEUROSCI.ORG	2017	0	1	0	0	1	0	0	0	0	0	1	1	1
JNEUROSCI.ORG	2020	0	2	2	1	0	0	0	0	0	0	2	2	0
JNEUROSCI.ORG	2021	0	1	0	1	0	0	1	0	0	1	1	1	1
JNEUROSCI.ORG	2022	0	1	0	1	0	0	1	0	0	0	0	0	0
JNEUROSCI.ORG	2023	0	1	1	1	0	0	0	0	0	0	0	0	0
JNIS.BMJ.COM	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
JNIS.BMJ.COM	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
JNIS.BMJ.COM	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2001	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2010	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2017	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
JNM.SNMJOURNALS.ORG	2020	0	1	1	0	0	0	0	0	0	1	1	1	0
JNM.SNMJOURNALS.ORG	2023	0	1	1	0	0	0	0	0	0	1	1	1	1
JNM.SNMJOURNALS.ORG	2024	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	1995	0	1	0	1	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	1998	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2008	0	2	2	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2009	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2010	0	2	2	0	0	0	0	0	0	0	1	1	0
JNNP.BMJ.COM	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2015	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2016	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2020	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2021	0	2	2	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JNNP.BMJ.COM	2023	0	1	1	0	0	0	0	0	0	1	1	1	1
JOE.BIOSCIENTIFICA.COM	2023	0	1	1	0	0	0	0	0	0	0	1	1	0
JOE.ENDOCRINOLOGY-JOURNALS.ORG	2007	0	1	1	0	0	0	0	0	0	0	0	0	0
JOE.ENDOCRINOLOGY-JOURNALS.ORG	2008	0	1	0	1	0	0	0	0	0	0	0	0	0
JOE.ENDOCRINOLOGY-JOURNALS.ORG	2010	0	2	1	2	0	0	0	0	0	0	0	0	0
JOGH.ORG	2023	0	0	0	0	0	0	0	0	0	0	1	1	0
JOGHR.ORG	2023	0	1	1	0	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	2008	0	1	1	0	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	2009	0	1	1	1	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	2018	0	1	1	0	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	2019	0	1	1	0	0	0	0	0	0	0	0	0	0
JOHN-LIBBEY-EUROTEXT.FR	2021	0	1	1	0	0	0	0	0	0	0	0	0	0
JOI.JLC.JST.GO.JP	1988	0	1	0	0	1	1	0	0	0	0	0	0	0
JOI.JLC.JST.GO.JP	1999	0	0	0	0	0	0	0	0	0	0	0	0	0
JOI.JLC.JST.GO.JP	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JOM.SAGEPUB.COM	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
JOM.SAGEPUB.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
JOM.SAGEPUB.COM	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOM.SAGEPUB.COM	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
JOMOS.ORG	2011	0	1	0	0	0	0	0	1	0	0	0	0	0
JOPLINK.NET	2004	0	1	1	1	0	0	0	0	0	0	0	0	0
JOPPP.BIOMEDCENTRAL.COM	2021	0	1	0	0	0	1	0	0	0	0	0	0	0
JOPPP.BIOMEDCENTRAL.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JORTHOPTRAUMATOL.SPRINGEROPEN.COM	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JOSE-CORTI.FR	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSEPHCONRADSOCIETY.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSEPHCONRADSOCIETY.ORG	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSEPHCONRADSOCIETY.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSIS.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSR-ONLINE.BIOMEDCENTRAL.COM	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSS.THEOJ.ORG	2022	0	1	1	0	0	0	0	0	0	0	1	1	0
JOSS.THEOJ.ORG	2024	0	1	1	0	0	0	0	0	0	0	0	0	0
JOSTRANS.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
JOSTRANS.ORG	2022	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNAL-FUER-PSYCHOLOGIE.DE	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL-REVISIT.ORG	2022	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNAL.ADMEE.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.ADMEE.ORG	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.CIISS.NET	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.CSJ.JP	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.EMBNET.ORG	2012	0	2	1	0	1	0	0	0	0	0	0	0	0
JOURNAL.EQUINOXPUB.COM	2023	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.FRONTIERSIN.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.FRONTIERSIN.ORG	2013	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNAL.FRONTIERSIN.ORG	2014	0	8	1	1	1	0	5	0	0	0	1	1	0
JOURNAL.FRONTIERSIN.ORG	2015	1	8	3	1	1	0	3	0	0	0	3	3	0
JOURNAL.FRONTIERSIN.ORG	2016	0	12	9	4	0	0	2	0	0	0	3	1	2
JOURNAL.FRONTIERSIN.ORG	2017	0	19	11	5	2	0	4	0	0	0	5	5	2
JOURNAL.FRONTIERSIN.ORG	2018	0	4	2	1	1	0	1	0	0	0	4	4	1
JOURNAL.GERONTECHNOLOGY.ORG	2017	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNAL.HEP.COM.CN	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.ORALTRADITION.ORG	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.PSY.ULAVAL.CA	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.PSY.ULAVAL.CA	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.SFU-KRAS.RU	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.SJDM.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNAL.SJDM.ORG	2020	0	1	0	0	0	0	1	0	0	0	0	0	0
JOURNALARCHIVE.JST.GO.JP	1994	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALDATABASE.INFO	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALDATABASE.INFO	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALHOSTING.UCALGARY.CA	2022	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALIMPLANTDENT.SPRINGEROPEN.COM	2017	0	1	0	0	0	0	0	1	0	0	0	0	0
JOURNALOFCOGNITION.ORG	2023	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNALOFHEARINGSCIENCE.COM	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFPLAY.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFSING.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALOFTRUSTMANAGEMENT.COM	2015	0	0	0	0	0	0	0	0	0	0	1	0	1
JOURNALOFVISION.ORG	2010	0	1	1	1	0	0	0	0	0	0	0	0	0
JOURNALPUBLICSPACE.ORG	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.AAI.ORG	2023	0	2	1	2	0	0	0	0	0	0	1	1	1
JOURNALS.AMETSOC.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.AMETSOC.ORG	2022	0	0	0	0	0	0	0	0	0	0	1	1	1
JOURNALS.AOM.ORG	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.AOM.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	1993	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2001	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2002	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2005	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2008	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2009	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2015	0	0	0	0	0	0	0	0	0	0	1	1	1
JOURNALS.APS.ORG	2016	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2017	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNALS.APS.ORG	2018	0	0	0	0	0	0	0	0	0	0	2	2	1
JOURNALS.APS.ORG	2022	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2023	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.APS.ORG	2024	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.ASHS.ORG	1996	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.ASM.ORG	1989	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALS.ASM.ORG	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.ASM.ORG	2005	0	1	0	0	1	0	0	0	0	0	0	0	0
JOURNALS.ASM.ORG	2016	0	0	0	0	0	0	0	0	0	0	1	1	0
JOURNALS.ASM.ORG	2020	0	1	1	0	0	0	0	0	0	0	1	1	0
JOURNALS.ASM.ORG	2021	0	2	1	1	0	0	0	0	0	0	1	1	1
JOURNALS.ASM.ORG	2022	0	8	6	3	1	0	0	0	0	0	4	4	0
JOURNALS.ASM.ORG	2023	0	8	5	3	0	0	0	0	0	0	3	1	2
JOURNALS.ASM.ORG	2024	0	4	2	3	0	0	0	0	0	0	4	4	0
JOURNALS.BIOLOGISTS.COM	1994	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.BIOLOGISTS.COM	2004	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALS.BIOLOGISTS.COM	2014	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.BIOLOGISTS.COM	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.BIOLOGISTS.COM	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.BIOLOGISTS.COM	2020	0	2	0	0	2	0	0	0	0	0	2	1	2
JOURNALS.BIOLOGISTS.COM	2021	0	4	0	2	2	0	0	0	0	0	4	4	0
JOURNALS.BIOLOGISTS.COM	2022	0	3	0	1	2	0	0	0	0	0	4	3	4
JOURNALS.BIOLOGISTS.COM	2023	0	5	0	2	3	0	0	0	0	0	3	3	0
JOURNALS.BIOLOGISTS.COM	2024	0	1	0	0	1	0	0	0	0	0	1	1	0
JOURNALS.CAMBRIDGE.ORG	1979	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1981	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1991	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1992	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1998	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	1999	0	1	0	1	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2000	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2002	0	2	2	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2003	0	1	1	0	0	0	0	0	0	0	1	1	0
JOURNALS.CAMBRIDGE.ORG	2004	0	1	0	0	1	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2005	0	2	1	0	0	0	1	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2006	0	3	2	1	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2008	0	5	5	1	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2009	0	4	4	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2010	0	6	4	0	1	0	1	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2011	0	2	1	0	0	0	1	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2012	0	1	0	0	0	0	1	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2013	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.CAMBRIDGE.ORG	2014	0	1	0	0	0	0	1	0	0	0	1	1	0
JOURNALS.CAMBRIDGE.ORG	2015	0	4	3	1	0	0	1	0	0	0	1	1	0
JOURNALS.CAMBRIDGE.ORG	2016	0	2	2	0	0	0	0	0	0	0	2	2	0
JOURNALS.COPMADRID.ORG	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.HEALIO.COM	2014	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.HUMANKINETICS.COM	2020	0	1	1	0	1	0	1	0	0	0	1	1	0
JOURNALS.HUMANKINETICS.COM	2021	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.IMPAN.PL	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.INDEXCOPERNICUS.COM	1998	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.INDEXCOPERNICUS.COM	2012	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.IUCR.ORG	1997	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.JPS.JP	2017	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.JPS.JP	2020	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KANTIANA.RU	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KENT.AC.UK	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KENT.AC.UK	2017	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KENT.AC.UK	2019	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KU.EDU	1994	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.KU.EDU	1995	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.LINGUISTICSOCIETY.ORG	2015	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1990	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1991	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1994	0	2	1	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1995	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1996	0	4	4	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1997	0	3	3	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1998	0	9	8	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	1999	0	8	7	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2000	0	7	6	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2001	0	2	1	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2003	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2004	0	3	3	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2005	0	5	5	0	0	0	0	0	0	0	1	1	0
JOURNALS.LWW.COM	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2007	0	3	3	1	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2008	0	1	0	0	0	0	0	1	0	0	0	0	0
JOURNALS.LWW.COM	2009	0	2	2	0	0	0	0	0	0	0	1	1	0
JOURNALS.LWW.COM	2010	0	2	2	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2011	0	2	2	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2012	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2013	0	1	1	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2016	0	4	4	0	0	0	0	0	0	0	0	0	0
JOURNALS.LWW.COM	2017	0	3	3	0	0	0	0	0	1	0	0	0	0
JOURNALS.LWW.COM	2018	0	9	9	0	0	0	0	0	0	0	1	1	1
JOURNALS.LWW.COM	2019	0	19	19	0	0	0	0	0	0	0	4	4	0
JOURNALS.LWW.COM	2020	0	25	25	1	0	0	0	0	1	1	2	1	1
JOURNALS.LWW.COM	2021	0	37	37	4	0	0	0	0	2	0	5	5	0
JOURNALS.LWW.COM	2022	0	27	26	0	0	0	0	0	1	1	3	3	0
JOURNALS.LWW.COM	2023	0	20	18	1	0	0	0	0	1	1	4	4	0
JOURNALS.LWW.COM	2024	0	7	4	3	0	0	0	0	1	0	0	0	0
JOURNALS.OPENEDITION.ORG	2001	0	1	0	0	1	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2003	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2004	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2006	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2007	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2008	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2009	1	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2010	0	0	0	0	0	0	0	0	0	0	0	0	0
JOURNALS.OPENEDITION.ORG	2011	0	0	0	0	0	0	0	0	0	0	0	0	0
